timestamp,src,dest,speed_src,speed_dest,posx_src,posy_src,posz_src,posx_dest,posy_dest,posz_dest,traffic_type,packet_size,interval,serving_gnb,distance,sinr_dl,sinr_ul,sinr_d2d,mac_thr_dl,mac_thr_ul,mac_delay_dl,mac_delay_ul,blerDlSignal,blerUlSignal,packetLossDlSignal,packetLossUlSignal,
2.5,gnb,ue[2],0,5,726,277,0,864.606,737.464,0,DL,1190,0.0259497,1,480.873,40.0515,19.3081,-999,45774.2,0,0.004,0,0,0,0,0
2.5,gnb,ue[3],0,5,726,277,0,948.86,683.6,0,DL,1108,0.041479,1,463.67,20.4563,23.4321,-999,26603,0,0.004,0,0,0,0,0
2.6,gnb,ue[0],0,5,726,277,0,907.002,710.953,0,DL,829,0.11402,1,470.188,24.628,19.8275,-999,7613.57,0,0.01,0,0,0,0,0
2.6,gnb,ue[1],0,5,726,277,0,933.934,753.08,0,DL,878,0.0779123,1,519.508,42.7027,22.9449,-999,11644.1,0,0.004,0,0,0,0,0
2.6,gnb,ue[2],0,5,726,277,0,864.876,737.885,0,DL,1190,0.0259497,1,481.354,39.5761,19.2911,-999,45831,0,0.004,0,0,0,0,0
2.6,gnb,ue[3],0,5,726,277,0,949.129,684.021,0,DL,1108,0.041479,1,464.169,20.438,23.4139,-999,26660.1,0,0.004,0,0,0,0,0
2.7,gnb,ue[0],0,5,726,277,0,907.272,711.374,0,DL,829,0.11402,1,470.681,24.6103,19.8097,-999,7612.83,0,0.01,0,0,0,0,0
2.7,gnb,ue[1],0,5,726,277,0,934.204,753.501,0,DL,878,0.0779123,1,520.002,43.1803,27.1727,-999,11646.6,0,0.004,0,0,0,0,0
2.7,gnb,ue[2],0,5,726,277,0,865.145,738.306,0,DL,1190,0.0259497,1,481.835,39.5592,20.5349,-999,45785.1,0,0.004,0,0,0,0,0
2.7,gnb,ue[3],0,5,726,277,0,949.398,684.442,0,DL,1108,0.041479,1,464.668,20.4198,30.0916,-999,26682,0,0.004,0,0,0,0,0
2.8,gnb,ue[0],0,5,726,277,0,907.541,711.796,0,DL,829,0.11402,1,471.173,24.5925,19.792,-999,7612.15,0,0.01,0,0,0,0,0
2.8,gnb,ue[1],0,5,726,277,0,934.473,753.922,0,DL,878,0.0779123,1,520.496,43.1642,27.1566,-999,11649,0,0.004,0,0,0,0,0
